Country (Name),ASFIS species (Name),FAO major fishing area (Name),Environment (Name),Unit (Name),Unit,[1950],S,[1951],S,[1952],S,[1953],S,[1954],S,[1955],S,[1956],S,[1957],S,[1958],S,[1959],S,[1960],S,[1961],S,[1962],S,[1963],S,[1964],S,[1965],S,[1966],S,[1967],S,[1968],S,[1969],S,[1970],S,[1971],S,[1972],S,[1973],S,[1974],S,[1975],S,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S
France,Pacific cupped oyster,"Atlantic, Northeast",Marine,Tonnes - live weight,Tonnes - live weight,78500,,89900,,76500,,100000,,63000,,85500,,82500,,84500,,68500,,69700,,65900,,57700,,64800,,60400,,51400,,53900,,49900,,55300,,48400,,42700,,40300,,19300,,53000,,60700,,67833,,82555,,80998,,99482,,88128,,96906,,101301,,86551,,91341,,103423,,106267,,135595,,138292,,127987,,127745,,119411,,131456,,116265,,119447,,131000,,132347,,130328,,135629,,133150,,123200,,125000,,123500,,99300,,104816,,106005,,107740,,109120,,101896,,102000,,96203.3,,96878.6,,75304,,74212,,73177,,70368.3,,69078.4,,60200.8,,70812.1,,74977.7,,84681.9,,79595.59,
France,Pacific cupped oyster,Mediterranean and Black Sea,Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,20,,50,,100,,150,,200,,200,,250,,300,,500,E,800,E,1860,E,2190,E,4260,E,4700,E,3250,E,3190,E,3040,E,2900,E,3170,E,4000,E,4166,,4659,,5919,,5243,,5211,,9589,,10664,,13149,,13134,,13000,,14000,,14000,,14000,,14000,,13000,,12000,,10000,,8090,,8470,,8600,,9000,,9000,,8810,,8800,,7595.9,,6588.5,,4334,,3669,,6044,,5639.2,,4429.6,,3979,,6323.3,,9047.5,,6773.1,,5163.95,
France,Periwinkles nei,"Atlantic, Northeast",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,800,E,800,E,1003,,807,,900,,1110,,1137,,1137,,1400,,800,,550,,531,,500,,0,...,0,...,0,...,0,...,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
France,Pike-perch,Europe - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,400,,400,,400,,400,,300,,300,,200,,200,,200,,200,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,108.3,,86.28,
France,Rainbow trout,"Atlantic, Northeast",Marine,Tonnes - live weight,Tonnes - live weight,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8,,16,,25,,25,,16,,35,,65,,130,,275,,335,,340,,350,,750,,462,,645,,645,,925,,820,,910,,900,,880,,800,,454,,424,,375,,232,,0,...,0,...,160,,114,,187,,150,,155,,59,,37,,68,,27.2,,9,,15,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
France,Rainbow trout,Europe - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,1500,,1600,,1800,,2000,,2100,,2400,,2500,,2600,,2800,,3000,,3200,,3600,,4000,,4800,,6400,,9000,,10000,,11600,,12000,,9300,,10500,,11900,,12800,,14000,,15200,,16000,,13900,,15200,,17700,,20000,,21600,,25000,,23500,,24800,,24000,,24200,,28450,,30000,,30000,,30000,,36000,,37000,,40500,,45000,,47000,,48500,,50250,,50250,,44498,,38602,,40983,,46348,,45059,,39215,,35128,,32353,,32090,,32220,,34153,,32823.1,,34545,,30806,,30627,,30818,,29346.9,,23488.7,,35674.1,,34905.8,,33150.1,,36331.04,
France,Roach,Europe - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,370,,1870,,2000,,2200,,2500,,2500,,2500,,2500,,2500,,2500,,2500,,2500,,2700,,2500,,3000,,2500,,2400,,2300,,2100,,1890,,1890,,1890,,1900,,1900,,1900,,1900,E,1900,,1900,E,1900,E,1900,,1900,,1900,E,1900,E,0,...,0,...
France,Roaches nei,Europe - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1119.1,,946.26,
France,Rudd,Europe - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,300,,300,,300,,300,,300,,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...
France,Salmonoids nei,Europe - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,150,,42,,71,,205,,215,,507,,475,,426,,392,,237,,301,,199,,144.4,,426,,882,,449,,413.6,,868.2,E,853.6,E,284.2,,313.7,,421.7,,408.02,
France,Sea belt,"Atlantic, Northeast",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,45.2,,0,...
France,Sea trout,"Atlantic, Northeast",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,697,,318,,357,,0,...,739,,400,,300,,327,,30,,35,,35,,0,,0,,0,...,0,...,0,...,40.2,,110,,0,...,0,...,0,...,0,...,0,...,0,...,0,...
France,Sea trout,Europe - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,N,10,,15,,5,,10,,100,E,300,E,500,E,500,E,800,E,1000,,1000,,1200,,1300,,1300,,1300,,1200,,1800,,1800,,1868,,1627,,1728,,1770,,1770,,1655,,1483,,1364,,674,,705,,793.8,,748.2,,832,,1079,,1081,,946.3,,1233.5,,1082.5,,567.8,,697.1,,991.9,,557.07,
France,Seaweeds nei,"Atlantic, Northeast",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,124.8,,440,,47.5,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,71.16,
France,Siberian sturgeon,Europe - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,15.5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...
France,Signal crayfish,Europe - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,0,N,0,N,1,,0,...,0,...,0,...,0,...,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
France,Silver carp,Europe - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,20,,20,,15,,15,,15,,15,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
France,Spirulina nei,Europe - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,253.9,,200.6,
France,Sturgeons nei,Europe - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,10,,10,,10,,10,,10,,10,,20,,140,,150,,160,,160,,190,,350,,109,,90,,103,,112,,115,,173,,198,,135,,140,,216.5,,240.3,,202,,236,,224,,335,,402.3,,445,,257.5,,320.74,,409,,288.68,
France,Tench,Europe - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,450,,1170,,1000,,1200,,120,,120,,120,,0,...,0,...,0,...,0,...,700,,1400,,1200,,1560,,1200,,1150,,1100,,1000,,900,,900,,900,,900,,900,,900,,900,E,900,,900,E,900,E,900,,900,,900,E,900,E,264.9,,285.02,
France,Trouts nei,Europe - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,97.6,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
France,Tuberculate abalone,"Atlantic, Northeast",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,,5,,5,,6,,6,,6,,7,E,7,E,7,E,7,E
France,Turbot,"Atlantic, Northeast",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,,15,,10,,15,,15,,15,,15,E,100,E,100,E,150,E,550,,694,,225,,980,,900,,868,,908,,702,,924,,909,,949,,791,,870,,850,,655.8,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
France,Unicell. chlorella green alga,Europe - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4.77,
France,Wakame nei,"Atlantic, Northeast",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6,,0,N,6,E,10,E,43,E,6,E,53,E,52,E,70,E,87,,100,,54,,54,,50,,20,,20,,20,,25,,25,,25,,25,,27,,25,,52.2,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,67.8,,104.93,
France,Wels(=Som) catfish,Europe - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,60,,5,,5,,10,,10,,50,,120,,150,,300,,310,,337,,240,,340,,384,,352,,352,,360,,360,,200,,200,,200,,200,,200,,200,,200,E,200,,200,E,200,E,200,,200,,200,E,200,E,0,...,0,...
France,White seabream,Mediterranean and Black Sea,Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5,,5,,5,,0,N,10,,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...
French Guiana,Atipa,"America, South - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
French Guiana,Common carp,"America, South - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
French Guiana,Cyprinids nei,"America, South - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,21,,21,,21,,21,,20,E,1,E,1,E,1,E,1,E,1,E,1,E,1,E,1,E,1,E,1,E,1,E,1,E
French Guiana,Freshwater fishes nei,"America, South - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6,,6,,3,,23,,11,,11,,11,,11,,10,E,2,E,2,E,2,E,2,E,2,E,2,E,2,E,2,E,2,E,1,E,1,E,1,E
French Guiana,Giant river prawn,"America, South - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,15,,36,,71,,63,,89,,83,,83,,0,,0,,0,,0,,0,,7,,18,,25,,25,,25,,15,,5,,5,,5,,5,,5,,5,,5,,1,E,1,E,1,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...
French Guiana,Grass carp(=White amur),"America, South - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
French Polynesia,Barramundi(=Giant seaperch),"Pacific, Eastern Central",Brackishwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,7,,9,,1,,6,,5,,1,,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...
French Polynesia,Barramundi(=Giant seaperch),"Pacific, Eastern Central",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,1,,1,,3,,3,,4,,5,,2,,3,,10,,2,,2,,3,,9,,15,,11,,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...
French Polynesia,Blacklip pearl oyster,"Pacific, Eastern Central",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,50,E,92,,0,...,0,...,0,...,0,...,0,...,0,...,375.83,,541.65,,486.46,,523.19,,747.36,,556.03,,905.57,,740.69,,808.27,,1267.53,,1942.81,,1826.88,,2877.8,,2410.04,,2199.71,,1890.76,,1849.93,,2129.12,,2842.7,,2559.2,,2596.2,,1970.18,,1785.8,,1206.88,,1200,E,1200,E,1200,E
French Polynesia,Blue shrimp,"Pacific, Eastern Central",Brackishwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1.5,,0,...,0,...,0,...,0,...,0,...,4.5,,4,,8,,11,,16,,40,,59,,61,,60,,56,,64,,61,,52,,53,,50,,48,,45,,40,,44,,45,,47,,60,,59,,49,,45,,44,,39,,39,,54.3,,69.7,,77.2,,87,,90.6,,99.6,,117.7,,116,E,116,E
French Polynesia,Blue shrimp,"Pacific, Eastern Central",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,E,2,E,2,E,2.5,E,3,E,3,E,4,E,5,E
French Polynesia,Blue tilapia,Oceania - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,2,,0,N,1,,1,,1,,1,,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...
French Polynesia,Giant river prawn,Oceania - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,2,,3,,3,,3,,6,,6,,13,,7,,13,,14,,13,,17,,20,,20,,17,,15,,11,,8,,8,,6,,4,,4,,2,,0,N,1,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...
French Polynesia,Marine fishes nei,"Pacific, Eastern Central",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,0,N,1,,4,,1,,1,,1,,8,,7,,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
French Polynesia,Orbicular batfish,"Pacific, Eastern Central",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6.9,,10.3,,8.5,,12.8,,22.9,,22.6,,23.9,,25,E,25,E
